  0.00000000E+00  0.79032629E+01
  0.21267991E-01  0.78960741E+01
  0.42535982E-01  0.78756057E+01
  0.63803972E-01  0.78444040E+01
  0.85071963E-01  0.78051661E+01
  0.10633995E+00  0.77600536E+01
  0.12760794E+00  0.77106162E+01
  0.14887594E+00  0.76579358E+01
  0.17014393E+00  0.76027806E+01
  0.19141192E+00  0.75457160E+01
  0.21267991E+00  0.74871771E+01
  0.23394790E+00  0.74275132E+01
  0.25521589E+00  0.73670161E+01
  0.27648388E+00  0.73059377E+01
  0.29775187E+00  0.72445010E+01
  0.31901986E+00  0.71829081E+01
  0.34028785E+00  0.71213445E+01
  0.36155584E+00  0.70599826E+01
  0.38282383E+00  0.69989842E+01
  0.40409183E+00  0.69385017E+01
  0.42535982E+00  0.68786792E+01
  0.44662781E+00  0.68196535E+01
  0.46789580E+00  0.67615545E+01
  0.48916379E+00  0.67045053E+01
  0.51043178E+00  0.66486228E+01
  0.53169977E+00  0.65940178E+01
  0.55296776E+00  0.65407950E+01
  0.57423575E+00  0.64890532E+01
  0.59550374E+00  0.64388857E+01
  0.61677173E+00  0.63903798E+01
  0.63803972E+00  0.63436178E+01
  0.65930771E+00  0.62986766E+01
  0.68057571E+00  0.62556281E+01
  0.70184370E+00  0.62145393E+01
  0.72311169E+00  0.61754728E+01
  0.74437968E+00  0.61384868E+01
  0.76564767E+00  0.61036354E+01
  0.78691566E+00  0.60709688E+01
  0.80818365E+00  0.60405336E+01
  0.82945164E+00  0.60123727E+01
  0.85071963E+00  0.59865256E+01
  0.87198762E+00  0.59630286E+01
  0.89325561E+00  0.59419147E+01
  0.91452360E+00  0.59232134E+01
  0.93579160E+00  0.59069513E+01
  0.95705959E+00  0.58931514E+01
  0.97832758E+00  0.58818333E+01
  0.99959557E+00  0.58730133E+01
  0.10208636E+01  0.58667042E+01
  0.10421315E+01  0.58629150E+01
  0.10633995E+01  0.58616514E+01
  0.10847502E+01  0.58642472E+01
  0.11061010E+01  0.58720293E+01
  0.11274517E+01  0.58849810E+01
  0.11488024E+01  0.59030748E+01
  0.11701531E+01  0.59262720E+01
  0.11915038E+01  0.59545231E+01
  0.12128545E+01  0.59877676E+01
  0.12342052E+01  0.60259344E+01
  0.12555559E+01  0.60689418E+01
  0.12769066E+01  0.61166981E+01
  0.12982573E+01  0.61691023E+01
  0.13196080E+01  0.62260444E+01
  0.13409587E+01  0.62874064E+01
  0.13623094E+01  0.63530633E+01
  0.13836601E+01  0.64228843E+01
  0.14050109E+01  0.64967336E+01
  0.14263616E+01  0.65744716E+01
  0.14477123E+01  0.66559563E+01
  0.14690630E+01  0.67410437E+01
  0.14904137E+01  0.68295889E+01
  0.15117644E+01  0.69214463E+01
  0.15331151E+01  0.70164703E+01
  0.15544658E+01  0.71145144E+01
  0.15758165E+01  0.72154316E+01
  0.15971672E+01  0.73190736E+01
  0.16185179E+01  0.74252897E+01
  0.16398686E+01  0.75339262E+01
  0.16612193E+01  0.76448256E+01
  0.16825700E+01  0.77578257E+01
  0.17039208E+01  0.78727591E+01
  0.17252715E+01  0.79894530E+01
  0.17466222E+01  0.81077289E+01
  0.17679729E+01  0.82274029E+01
  0.17893236E+01  0.83482860E+01
  0.18106743E+01  0.84701847E+01
  0.18320250E+01  0.85929008E+01
  0.18533757E+01  0.87162322E+01
  0.18747264E+01  0.88399714E+01
  0.18960771E+01  0.89639051E+01
  0.19174278E+01  0.90878119E+01
  0.19387785E+01  0.92114594E+01
  0.19601292E+01  0.93346002E+01
  0.19814799E+01  0.94569672E+01
  0.20028307E+01  0.95782681E+01
  0.20241814E+01  0.96981788E+01
  0.20455321E+01  0.98163365E+01
  0.20668828E+01  0.99323334E+01
  0.20882335E+01  0.10045709E+02
  0.21095842E+01  0.10155943E+02
  0.21309349E+01  0.10262448E+02
  0.21522856E+01  0.10364566E+02
  0.21736363E+01  0.10461557E+02
  0.21949870E+01  0.10552597E+02
  0.22163377E+01  0.10636773E+02
  0.22376884E+01  0.10713084E+02
  0.22590391E+01  0.10780453E+02
  0.22803898E+01  0.10837749E+02
  0.23017406E+01  0.10883841E+02
  0.23230913E+01  0.10917671E+02
  0.23444420E+01  0.10938363E+02
  0.23657927E+01  0.10945329E+02
  0.23869740E+01  0.10934140E+02
  0.24081553E+01  0.10901413E+02
  0.24293366E+01  0.10849385E+02
  0.24505180E+01  0.10781037E+02
  0.24716993E+01  0.10699461E+02
  0.24928806E+01  0.10607465E+02
  0.25140619E+01  0.10507421E+02
  0.25352433E+01  0.10401261E+02
  0.25564246E+01  0.10290538E+02
  0.25776059E+01  0.10176497E+02
  0.25987872E+01  0.10060145E+02
  0.26199686E+01  0.99423041E+01
  0.26411499E+01  0.98236565E+01
  0.26623312E+01  0.97047744E+01
  0.26835125E+01  0.95861443E+01
  0.27046939E+01  0.94681849E+01
  0.27258752E+01  0.93512606E+01
  0.27470565E+01  0.92356910E+01
  0.27682378E+01  0.91217584E+01
  0.27894192E+01  0.90097140E+01
  0.28106005E+01  0.88997815E+01
  0.28317818E+01  0.87921608E+01
  0.28529631E+01  0.86870309E+01
  0.28741445E+01  0.85845516E+01
  0.28953258E+01  0.84848661E+01
  0.29165071E+01  0.83881018E+01
  0.29376884E+01  0.82943726E+01
  0.29588698E+01  0.82037796E+01
  0.29800511E+01  0.81164128E+01
  0.30012324E+01  0.80323515E+01
  0.30224137E+01  0.79516657E+01
  0.30435951E+01  0.78744166E+01
  0.30647764E+01  0.78006570E+01
  0.30859577E+01  0.77304319E+01
  0.31071390E+01  0.76637782E+01
  0.31283204E+01  0.76007248E+01
  0.31495017E+01  0.75412923E+01
  0.31706830E+01  0.74854929E+01
  0.31918643E+01  0.74333291E+01
  0.32130457E+01  0.73847939E+01
  0.32342270E+01  0.73398693E+01
  0.32554083E+01  0.72985261E+01
  0.32765896E+01  0.72607228E+01
  0.32977710E+01  0.72264051E+01
  0.33189523E+01  0.71955049E+01
  0.33401336E+01  0.71679402E+01
  0.33613149E+01  0.71436142E+01
  0.33824963E+01  0.71224153E+01
  0.34036776E+01  0.71042170E+01
  0.34248589E+01  0.70888779E+01
  0.34460402E+01  0.70762424E+01
  0.34672216E+01  0.70661408E+01
  0.34884029E+01  0.70583907E+01
  0.35095842E+01  0.70527979E+01
  0.35307655E+01  0.70491581E+01
  0.35519469E+01  0.70472583E+01
  0.35731282E+01  0.70468791E+01
  0.35943095E+01  0.70477970E+01
  0.36154908E+01  0.70497866E+01
  0.36366722E+01  0.70526234E+01
  0.36578535E+01  0.70560869E+01
  0.36790348E+01  0.70599628E+01
  0.37002161E+01  0.70640467E+01
  0.37213975E+01  0.70681463E+01
  0.37425788E+01  0.70720846E+01
  0.37637601E+01  0.70757022E+01
  0.37849414E+01  0.70788599E+01
  0.38061227E+01  0.70814408E+01
  0.38273041E+01  0.70833519E+01
  0.38484854E+01  0.70845258E+01
  0.38696667E+01  0.70849217E+01
  0.38911506E+01  0.70855786E+01
  0.39126346E+01  0.70875499E+01
  0.39341185E+01  0.70908370E+01
  0.39556024E+01  0.70954425E+01
  0.39770863E+01  0.71013696E+01
  0.39985702E+01  0.71086220E+01
  0.40200541E+01  0.71172038E+01
  0.40415380E+01  0.71271193E+01
  0.40630220E+01  0.71383725E+01
  0.40845059E+01  0.71509670E+01
  0.41059898E+01  0.71649061E+01
  0.41274737E+01  0.71801922E+01
  0.41489576E+01  0.71968271E+01
  0.41704415E+01  0.72148120E+01
  0.41919254E+01  0.72341472E+01
  0.42134094E+01  0.72548325E+01
  0.42348933E+01  0.72768676E+01
  0.42563772E+01  0.73002515E+01
  0.42778611E+01  0.73249835E+01
  0.42993450E+01  0.73510629E+01
  0.43208289E+01  0.73784890E+01
  0.43423129E+01  0.74072615E+01
  0.43637968E+01  0.74373802E+01
  0.43852807E+01  0.74688452E+01
  0.44067646E+01  0.75016563E+01
  0.44282485E+01  0.75358135E+01
  0.44497324E+01  0.75713158E+01
  0.44712163E+01  0.76081618E+01
  0.44927003E+01  0.76463488E+01
  0.45141842E+01  0.76858728E+01
  0.45356681E+01  0.77267278E+01
  0.45571520E+01  0.77689060E+01
  0.45786359E+01  0.78123970E+01
  0.46001198E+01  0.78571881E+01
  0.46216037E+01  0.79032629E+01
  0.46428717E+01  0.78711394E+01
  0.46641397E+01  0.78401791E+01
  0.46854077E+01  0.78104013E+01
  0.47066757E+01  0.77818243E+01
  0.47279437E+01  0.77544651E+01
  0.47492117E+01  0.77283392E+01
  0.47704797E+01  0.77034616E+01
  0.47917477E+01  0.76798459E+01
  0.48130157E+01  0.76575052E+01
  0.48342837E+01  0.76364516E+01
  0.48555516E+01  0.76166969E+01
  0.48768196E+01  0.75982519E+01
  0.48980876E+01  0.75811272E+01
  0.49193556E+01  0.75653327E+01
  0.49406236E+01  0.75508775E+01
  0.49618916E+01  0.75377706E+01
  0.49831596E+01  0.75260200E+01
  0.50044276E+01  0.75156332E+01
  0.50256956E+01  0.75066169E+01
  0.50469636E+01  0.74989773E+01
  0.50682316E+01  0.74927193E+01
  0.50894995E+01  0.74878475E+01
  0.51107675E+01  0.74843652E+01
  0.51320355E+01  0.74822748E+01
  0.51533035E+01  0.74815778E+01
  
  0.00000000E+00  0.79032634E+01
